time,x_state,y_state,z_state,psi_state,mpc_cmd_psi,mpc_cmd_omega,mpc_cmd_vel
1744880490533471.0,-1320.97,-2440.41,0.603288,0.0,6.16042,-0.122762,60.0
1744880490554215.0,-1320.97,-2440.41,0.603288,0.0,6.17691,-0.106275,60.0
1744880490575104.0,-1320.97,-2440.41,0.603288,0.0,6.12707,-0.156114,60.0
1744880490596000.0,-1320.97,-2440.41,0.603288,0.0,6.16055,-0.122636,60.0
1744880490616845.0,-1320.97,-2440.41,0.603288,0.0,6.18326,-0.0999245,60.0
1744880490637795.0,-1320.97,-2440.41,0.603288,0.0,6.19399,-0.0891954,60.0
1744880490658493.0,-1320.97,-2440.41,0.603288,0.0,6.12309,-0.160091,60.0
1744880490679512.0,-1320.97,-2440.41,0.603288,0.0,6.20787,-0.0753157,60.0
1744880490700309.0,-1320.97,-2440.41,0.603288,0.0,6.12774,-0.155449,60.0
1744880490721463.0,-1320.97,-2440.41,0.603288,0.0,6.16842,-0.114762,60.0
1744880490742340.0,-1320.97,-2440.41,0.603288,0.0,6.14941,-0.133771,60.0
1744880490763674.0,-1320.97,-2440.41,0.603288,0.0,6.1281,-0.155085,60.0
1744880490784393.0,-1320.97,-2440.41,0.603288,0.0,6.14753,-0.135655,60.0
1744880490805582.0,-1320.97,-2440.41,0.603288,0.0,6.18059,-0.102596,60.0
1744880490826497.0,-1320.97,-2440.41,0.603288,0.0,6.15769,-0.125493,60.0
1744880490847398.0,-1320.97,-2440.41,0.603288,0.0,6.14074,-0.142443,60.0
1744880490868273.0,-1320.97,-2440.41,0.603288,0.0,6.14724,-0.135947,60.0
1744880490889380.0,-1320.97,-2440.41,0.603288,0.0,6.13021,-0.15297,60.0
1744880490910149.0,-1320.97,-2440.41,0.603288,0.0,6.19193,-0.0912592,60.0
1744880490931089.0,-1320.97,-2440.41,0.603288,0.0,6.15023,-0.13296,60.0
1744880490952203.0,-1320.97,-2440.41,0.603288,0.0,6.16453,-0.118658,60.0
1744880490973380.0,-1320.97,-2440.41,0.603288,0.0,6.1433,-0.13989,60.0
1744880490994239.0,-1320.97,-2440.41,0.603288,0.0,6.20448,-0.0787094,60.0
1744880491015101.0,-1320.97,-2440.41,0.603288,0.0,6.13619,-0.146995,60.0
1744880491035936.0,-1320.97,-2440.41,0.603288,0.0,6.17864,-0.104549,60.0
1744880491057164.0,-1320.97,-2440.41,0.603288,0.0,6.18434,-0.0988448,60.0
1744880491078125.0,-1320.97,-2440.41,0.603288,0.0,6.15257,-0.13062,60.0
1744880491099330.0,-1320.97,-2440.41,0.603288,0.0,6.12061,-0.162579,60.0
1744880491120174.0,-1320.97,-2440.41,0.603288,0.0,6.11901,-0.164176,60.0
1744880491140962.0,-1320.97,-2440.41,0.603288,0.0,6.15621,-0.126973,60.0
1744880491161842.0,-1320.97,-2440.41,0.603288,0.0,6.15035,-0.13284,60.0
1744880491182569.0,-1320.97,-2440.41,0.603288,0.0,6.18267,-0.100516,60.0
1744880491203916.0,-1320.97,-2440.41,0.603288,0.0,6.14586,-0.137324,60.0
1744880491224894.0,-1320.97,-2440.41,0.603288,0.0,6.1393,-0.143888,60.0
1744880491245985.0,-1320.97,-2440.41,0.603288,0.0,6.17737,-0.105817,60.0
1744880491266678.0,-1320.97,-2440.41,0.603288,0.0,6.12161,-0.161575,60.0
1744880491287855.0,-1320.97,-2440.41,0.603288,0.0,6.16355,-0.119635,60.0
1744880491308677.0,-1320.97,-2440.41,0.603288,0.0,6.14621,-0.136976,60.0
1744880491329434.0,-1320.97,-2440.41,0.603288,0.0,6.17843,-0.104755,60.0
1744880491350375.0,-1320.97,-2440.41,0.603288,0.0,6.14847,-0.134715,60.0
1744880491371432.0,-1320.97,-2440.41,0.603288,0.0,6.14041,-0.142778,60.0
1744880491392321.0,-1320.97,-2440.41,0.603288,0.0,6.15976,-0.12343,60.0
1744880491412976.0,-1320.97,-2440.41,0.603288,0.0,6.14646,-0.136728,60.0
1744880491433670.0,-1320.97,-2440.41,0.603288,0.0,6.1267,-0.156486,60.0
1744880491454283.0,-1320.97,-2440.41,0.603288,0.0,0.104448,0.104448,60.0
1744880491475422.0,-1320.97,-2440.41,0.603288,0.0,0.111206,0.111206,60.0
1744880491496367.0,-1320.97,-2440.41,0.603288,0.0,6.2088,-0.0743846,60.0
1744880491517394.0,-1320.97,-2440.41,0.603288,0.0,0.0363479,0.0363479,60.0
1744880491538160.0,-1320.97,-2440.41,0.603288,0.0,0.0340931,0.0340931,60.0
1744880491558899.0,-1320.97,-2440.41,0.603288,0.0,0.0714134,0.0714134,60.0
1744880491579733.0,-1320.97,-2440.41,0.603288,0.0,0.097446,0.097446,60.0
1744880491600570.0,-1320.97,-2440.41,0.603288,0.0,0.0865355,0.0865355,60.0
1744880491621427.0,-1320.97,-2440.41,0.603288,0.0,0.0349999,0.0349999,60.0
1744880491642251.0,-1320.97,-2440.41,0.603288,0.0,0.047517,0.047517,60.0
1744880491663159.0,-1320.97,-2440.41,0.603288,0.0,0.0726262,0.0726262,60.0
1744880491683914.0,-1320.97,-2440.41,0.603288,0.0,0.0413447,0.0413447,60.0
1744880491704813.0,-1320.97,-2440.41,0.603288,0.0,6.23413,-0.0490591,60.0
1744880491725919.0,-1320.97,-2440.41,0.603288,0.0,0.115882,0.115882,60.0
1744880491746681.0,-1320.97,-2440.41,0.603288,0.0,6.12255,-0.160633,60.0
1744880491774357.0,-1320.97,-2440.41,0.603288,0.0,0.0181302,0.0181302,60.0
1744880491795215.0,-1320.97,-2440.41,0.603288,0.0,6.2587,-0.024485,60.0
1744880491816231.0,-1320.97,-2440.41,0.603288,0.0,6.20994,-0.0732487,60.0
1744880491837162.0,-1320.97,-2440.41,0.603288,0.0,6.27259,-0.0105982,60.0
1744880491857656.0,-1320.97,-2440.41,0.603288,0.0,6.27389,-0.00929124,60.0
1744880491878621.0,-1320.97,-2440.41,0.603288,0.0,0.12119,0.12119,60.0
1744880491899573.0,-1320.97,-2440.41,0.603288,0.0,6.18738,-0.0958038,60.0
1744880491920623.0,-1320.97,-2440.41,0.603288,0.0,6.12634,-0.156846,60.0
1744880491941676.0,-1320.97,-2440.41,0.603288,0.0,6.14499,-0.138196,60.0
1744880491962480.0,-1320.97,-2440.41,0.603288,0.0,0.160269,0.160269,60.0
1744880491983692.0,-1320.97,-2440.41,0.603288,0.0,6.27023,-0.0129546,60.0
1744880492004752.0,-1320.97,-2440.41,0.603288,0.0,0.0966372,0.0966372,60.0
1744880492025882.0,-1320.97,-2440.41,0.603288,0.0,0.00505871,0.00505871,60.0
1744880492046609.0,-1320.97,-2440.41,0.603288,0.0,0.100662,0.100662,60.0
1744880492067525.0,-1320.97,-2440.41,0.603288,0.0,0.0529444,0.0529444,60.0
1744880492088528.0,-1320.97,-2440.41,0.603288,0.0,6.27813,-0.00505469,60.0
1744880492109358.0,-1320.97,-2440.41,0.603288,0.0,0.0169637,0.0169637,60.0
1744880492130155.0,-1320.97,-2440.41,0.603288,0.0,6.22923,-0.0539536,60.0
1744880492150967.0,-1320.97,-2440.41,0.603288,0.0,0.0233524,0.0233524,60.0
1744880492171600.0,-1320.97,-2440.41,0.603288,0.0,0.103936,0.103936,60.0
1744880492192549.0,-1320.97,-2440.41,0.603288,0.0,6.27798,-0.00520306,60.0
1744880492213379.0,-1320.97,-2440.41,0.603288,0.0,0.0411028,0.0411028,60.0
1744880492234310.0,-1320.97,-2440.41,0.603288,0.0,0.0524853,0.0524853,60.0
1744880492255455.0,-1320.97,-2440.41,0.603288,0.0,6.19797,-0.0852106,60.0
1744880492276405.0,-1320.97,-2440.41,0.603288,0.0,6.1275,-0.155688,60.0
1744880492297498.0,-1320.97,-2440.41,0.603288,0.0,6.1551,-0.12809,60.0
1744880492318391.0,-1320.97,-2440.41,0.603288,0.0,6.18838,-0.094804,60.0
1744880492339145.0,-1320.97,-2440.41,0.603288,0.0,6.15644,-0.126745,60.0
1744880492360107.0,-1320.97,-2440.41,0.603288,0.0,0.13611,0.13611,60.0
1744880492381143.0,-1320.97,-2440.41,0.603288,0.0,0.123566,0.123566,60.0
1744880492401912.0,-1320.97,-2440.41,0.603288,0.0,6.28228,-0.000909504,60.0
1744880492422592.0,-1320.97,-2440.41,0.603288,0.0,0.00806273,0.00806273,60.0
1744880492443433.0,-1320.97,-2440.41,0.603288,0.0,0.0784972,0.0784972,60.0
1744880492464526.0,-1320.97,-2440.41,0.603288,0.0,0.0276925,0.0276925,60.0
1744880492485768.0,-1320.97,-2440.41,0.603288,0.0,6.23391,-0.0492799,60.0
1744880492506390.0,-1320.97,-2440.41,0.603288,0.0,6.22008,-0.0631045,60.0
1744880492527390.0,-1320.97,-2440.41,0.603288,0.0,0.0976442,0.0976442,60.0
1744880492548484.0,-1320.97,-2440.41,0.603288,0.0,6.19282,-0.0903621,60.0
1744880492569505.0,-1320.97,-2440.41,0.603288,0.0,0.0939642,0.0939642,60.0
1744880492590196.0,-1320.97,-2440.41,0.603288,0.0,0.0401456,0.0401456,60.0
1744880492610964.0,-1320.97,-2440.41,0.603288,0.0,6.23732,-0.0458605,60.0
1744880492631740.0,-1320.97,-2440.41,0.603288,0.0,6.12616,-0.157028,60.0
1744880492652474.0,-1320.97,-2440.41,0.603288,0.0,6.16385,-0.119334,60.0
1744880492673371.0,-1320.97,-2440.41,0.603288,0.0,6.17028,-0.112903,60.0
1744880492694146.0,-1320.97,-2440.41,0.603288,0.0,6.15307,-0.130111,60.0
1744880492715011.0,-1320.97,-2440.41,0.603288,0.0,6.14589,-0.137295,60.0
1744880492735900.0,-1320.97,-2440.41,0.603288,0.0,6.17882,-0.104362,60.0
1744880492756887.0,-1320.97,-2440.41,0.603288,0.0,6.11919,-0.163992,60.0
1744880492777940.0,-1320.97,-2440.41,0.603288,0.0,6.14259,-0.140591,60.0
1744880492798811.0,-1320.97,-2440.41,0.603288,0.0,6.17235,-0.110837,60.0
1744880492819586.0,-1320.97,-2440.41,0.603288,0.0,6.18168,-0.101504,60.0
1744880492840799.0,-1320.97,-2440.41,0.603288,0.0,6.12714,-0.156048,60.0
1744880492861613.0,-1320.97,-2440.41,0.603288,0.0,6.15019,-0.132995,60.0
1744880492882259.0,-1320.97,-2440.41,0.603288,0.0,0.0472603,0.0472603,60.0
1744880492903368.0,-1320.97,-2440.41,0.603288,0.0,0.103572,0.103572,60.0
1744880492924314.0,-1320.97,-2440.41,0.603288,0.0,0.0814693,0.0814693,60.0
1744880492944920.0,-1320.97,-2440.41,0.603288,0.0,6.19412,-0.089063,60.0
1744880492967351.0,-1320.97,-2440.41,0.603288,0.0,0.03525,0.03525,60.0
1744880492988533.0,-1320.97,-2440.41,0.603288,0.0,6.22562,-0.0575692,60.0
1744880493009459.0,-1320.97,-2440.41,0.603288,0.0,0.0146072,0.0146072,60.0
1744880493030284.0,-1320.97,-2440.41,0.603288,0.0,6.25848,-0.0247099,60.0
1744880493051378.0,-1320.97,-2440.41,0.603288,0.0,0.0440634,0.0440634,60.0
1744880493072029.0,-1320.97,-2440.41,0.603288,0.0,6.15199,-0.131193,60.0
1744880493093053.0,-1320.97,-2440.41,0.603288,0.0,0.14829,0.14829,60.0
1744880493113816.0,-1320.97,-2440.41,0.603288,0.0,6.24697,-0.0362179,60.0
1744880493134550.0,-1320.97,-2440.41,0.603288,0.0,0.0288839,0.0288839,60.0
1744880493155486.0,-1320.97,-2440.41,0.603288,0.0,0.0268591,0.0268591,60.0
1744880493176499.0,-1320.97,-2440.41,0.603288,0.0,6.13107,-0.152112,60.0
1744880493197504.0,-1320.97,-2440.41,0.603288,0.0,6.25537,-0.0278109,60.0
1744880493218083.0,-1320.97,-2440.41,0.603288,0.0,6.1806,-0.102589,60.0
1744880493238973.0,-1320.97,-2440.41,0.603288,0.0,0.00230668,0.00230668,60.0
1744880493259984.0,-1320.97,-2440.41,0.603288,0.0,0.0291913,0.0291913,60.0
1744880493280889.0,-1320.97,-2440.41,0.603288,0.0,0.112122,0.112122,60.0
1744880493301794.0,-1320.97,-2440.41,0.603288,0.0,6.15424,-0.128948,60.0
1744880493323869.0,-1320.97,-2440.41,0.603288,0.0,6.25711,-0.0260793,60.0
1744880493344804.0,-1320.97,-2440.41,0.603288,0.0,6.20788,-0.0753057,60.0
1744880493365576.0,-1320.97,-2440.41,0.603288,0.0,6.26968,-0.0135042,60.0
1744880493386222.0,-1320.97,-2440.41,0.603288,0.0,0.102936,0.102936,60.0
1744880493406994.0,-1320.97,-2440.41,0.603288,0.0,0.0440605,0.0440605,60.0
1744880493428007.0,-1320.97,-2440.41,0.603288,0.0,0.137435,0.137435,60.0
1744880493448961.0,-1320.97,-2440.41,0.603288,0.0,6.28041,-0.00277698,60.0
1744880493470096.0,-1320.97,-2440.41,0.603288,0.0,6.15317,-0.130015,60.0
1744880493491266.0,-1318.85,-2442.46,0.603631,6.28041,6.13443,-0.145976,60.0
1744880493512344.0,-1318.85,-2442.46,0.603631,6.28041,6.16177,-0.118638,60.0
1744880493533022.0,-1316.73,-2444.51,0.603975,6.13443,5.98791,-0.146525,60.0
1744880493553912.0,-1316.73,-2444.51,0.603975,6.13443,5.9856,-0.148834,60.0
1744880493574633.0,-1314.61,-2446.55,0.604321,5.98791,5.86981,-0.118101,60.0
1744880493595893.0,-1314.61,-2446.55,0.604321,5.98791,5.84092,-0.146992,60.0
1744880493616780.0,-1314.61,-2446.55,0.604321,5.98791,5.84669,-0.14122,60.0
1744880493637879.0,-1312.49,-2448.6,0.604668,5.84092,5.74139,-0.0995237,60.0
1744880493658611.0,-1312.49,-2448.6,0.604668,5.84092,5.68783,-0.153089,60.0
1744880493679478.0,-1309.95,-2450.65,0.604929,5.74139,5.58055,-0.160843,60.0
1744880493700345.0,-1309.95,-2450.65,0.604929,5.74139,5.62948,-0.11191,60.0
1744880493721379.0,-1309.95,-2450.65,0.604929,5.74139,5.58627,-0.155118,60.0
1744880493742099.0,-1307.83,-2452.7,0.60528,5.62948,5.48541,-0.14407,60.0
1744880493762791.0,-1307.83,-2452.7,0.60528,5.62948,5.49362,-0.135866,60.0
1744880493783821.0,-1305.72,-2454.75,0.605631,5.48541,5.36725,-0.118161,60.0
1744880493804739.0,-1305.72,-2454.75,0.605631,5.48541,5.3326,-0.15281,60.0
1744880493825659.0,-1303.6,-2456.79,0.605984,5.3326,5.2429,-0.0897013,60.0
1744880493846425.0,-1303.6,-2456.79,0.605984,5.3326,5.19679,-0.135811,60.0
1744880493867328.0,-1303.6,-2456.79,0.605984,5.3326,5.18162,-0.150982,60.0
1744880493888385.0,-1301.48,-2458.84,0.606338,5.19679,5.04884,-0.147951,60.0
1744880493909319.0,-1301.48,-2458.84,0.606338,5.19679,5.03826,-0.158527,60.0
1744880493930130.0,-1299.36,-2460.89,0.606693,5.04884,4.9322,-0.116636,60.0
1744880493950879.0,-1299.36,-2460.89,0.606693,5.04884,4.90656,-0.14228,60.0
1744880493972032.0,-1299.36,-2460.89,0.606693,5.04884,4.88745,-0.16139,60.0
1744880493993061.0,-1296.82,-2462.94,0.606964,4.90656,4.76178,-0.144776,60.0
1744880494014079.0,-1296.82,-2462.94,0.606964,4.90656,4.77887,-0.127687,60.0
1744880494034918.0,-1294.7,-2464.99,0.607322,4.76178,4.60636,-0.155421,60.0
1744880494055928.0,-1294.7,-2464.99,0.607322,4.76178,4.62918,-0.132598,60.0
1744880494076927.0,-1294.7,-2464.99,0.607322,4.76178,4.61261,-0.149171,60.0
1744880494097867.0,-1292.58,-2467.03,0.607682,4.62918,4.46771,-0.161473,60.0
1744880494118519.0,-1292.58,-2467.03,0.607682,4.62918,4.47845,-0.15074,60.0
1744880494139180.0,-1290.47,-2469.08,0.608043,4.46771,4.34073,-0.126983,60.0
1744880494160185.0,-1290.47,-2469.08,0.608043,4.46771,4.32053,-0.147186,60.0
1744880494181280.0,-1288.77,-2471.13,0.608491,4.34073,4.20714,-0.133589,60.0
1744880494201977.0,-1288.77,-2471.13,0.608491,4.34073,4.1977,-0.143025,60.0
1744880494222544.0,-1288.77,-2471.13,0.608491,4.34073,4.17922,-0.161506,60.0
1744880494243374.0,-1286.65,-2473.18,0.608855,4.1977,4.14899,-0.0487128,60.0
1744880494264199.0,-1286.65,-2473.18,0.608855,4.1977,4.21431,0.0166036,60.0
1744880494284760.0,-1284.54,-2475.91,0.609485,4.14899,4.1243,-0.0246895,60.0
1744880494305523.0,-1284.54,-2475.91,0.609485,4.14899,4.22729,0.0782986,60.0
1744880494326362.0,-1284.54,-2475.91,0.609485,4.14899,4.25346,0.104468,60.0
1744880494347226.0,-1282.42,-2477.96,0.609851,4.22729,4.26232,0.0350258,60.0
1744880494368064.0,-1282.42,-2477.96,0.609851,4.22729,4.13306,-0.094231,60.0
1744880494388863.0,-1280.3,-2480.0,0.610219,4.26232,4.21633,-0.0459845,60.0
1744880494410013.0,-1280.3,-2480.0,0.610219,4.26232,4.20174,-0.0605723,60.0
1744880494430796.0,-1280.3,-2480.0,0.610219,4.26232,4.23078,-0.0315316,60.0
1744880494451716.0,-1278.6,-2482.05,0.610674,4.20174,4.19772,-0.00402222,60.0
1744880494473031.0,-1278.6,-2482.05,0.610674,4.20174,4.15498,-0.046768,60.0
1744880494493792.0,-1276.49,-2484.78,0.61131,4.19772,4.26443,0.0667061,60.0
1744880494514574.0,-1276.49,-2484.78,0.61131,4.19772,4.23809,0.0403653,60.0
1744880494535563.0,-1274.37,-2486.83,0.611682,4.26443,4.19599,-0.0684415,60.0
1744880494556625.0,-1274.37,-2486.83,0.611682,4.26443,4.25489,-0.00953943,60.0
1744880494577491.0,-1274.37,-2486.83,0.611682,4.26443,4.21058,-0.0538524,60.0
1744880494598388.0,-1272.67,-2488.88,0.61214,4.25489,4.2303,-0.024592,60.0
1744880494619373.0,-1272.67,-2488.88,0.61214,4.25489,4.17241,-0.0824754,60.0
1744880494640295.0,-1270.56,-2491.61,0.612781,4.2303,4.19157,-0.0387247,60.0
1744880494661335.0,-1270.56,-2491.61,0.612781,4.2303,4.17293,-0.0573647,60.0
1744880494682163.0,-1270.56,-2491.61,0.612781,4.2303,4.24046,0.0101658,60.0
1744880494702996.0,-1268.86,-2493.66,0.613242,4.17293,4.1573,-0.0156316,60.0
1744880494724029.0,-1268.86,-2493.66,0.613242,4.17293,4.16719,-0.00574422,60.0
1744880494744827.0,-1266.74,-2496.39,0.613886,4.1573,4.11853,-0.0387721,60.0
1744880494765625.0,-1266.74,-2496.39,0.613886,4.1573,4.2551,0.0978003,60.0
1744880494786374.0,-1265.05,-2498.44,0.61435,4.11853,4.19983,0.0813049,60.0
1744880494807192.0,-1265.05,-2498.44,0.61435,4.11853,4.24268,0.124149,60.0
1744880494828138.0,-1265.05,-2498.44,0.61435,4.11853,4.14198,0.0234527,60.0
1744880494849140.0,-1263.35,-2501.17,0.615081,4.24268,4.17722,-0.0654587,60.0
1744880494870176.0,-1263.35,-2501.17,0.615081,4.24268,4.23909,-0.00358996,60.0
1744880494890905.0,-1261.24,-2503.21,0.615463,4.17722,4.17398,-0.00323656,60.0
1744880494911802.0,-1261.24,-2503.21,0.615463,4.17722,4.16836,-0.00886014,60.0
1744880494932471.0,-1261.24,-2503.21,0.615463,4.17722,4.19106,0.0138421,60.0
1744880494953265.0,-1259.54,-2505.94,0.616198,4.16836,4.16452,-0.00383389,60.0
1744880494974145.0,-1259.54,-2505.94,0.616198,4.16836,4.15038,-0.0179775,60.0
1744880494994722.0,-1257.85,-2507.99,0.616666,4.16452,4.19001,0.02549,60.0
1744880495015719.0,-1257.85,-2507.99,0.616666,4.16452,4.16303,-0.00149689,60.0
1744880495036701.0,-1257.85,-2507.99,0.616666,4.16452,4.23346,0.0689351,60.0
1744880495057672.0,-1256.15,-2510.72,0.617404,4.16303,4.20614,0.043116,60.0
