time,UAV_NED_x,UAV_NED_y,UAV_NED_z,distanceToObst,riskID,risk_type,pos_0,pos_1,pos_2,controller_mode,groundspeed,course,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5
1744880488810782.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488831314.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488831314.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488852251.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488852251.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488873175.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488873175.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488894196.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488894196.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488915058.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488915058.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488936000.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488936000.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488957015.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488957015.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488977838.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488977838.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880488998512.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880488998512.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489019528.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880489019528.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489040466.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880489040466.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489061474.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880489061474.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489082390.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880489082390.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489103287.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,0.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,60.0,0.0
1744880489103287.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489124443.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489124443.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489145481.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489145481.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489166427.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489166427.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489187374.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489187374.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489208352.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489208352.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489229383.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489229383.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,0.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,60.0,0.0
1744880489250268.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489250268.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489271402.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489271402.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489292255.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489292255.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489313611.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489313611.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489334440.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489334440.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489358163.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489358163.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489389075.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489389075.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489409457.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489409457.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489430068.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489430068.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489450868.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489450868.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489471958.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489471958.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489492972.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489492972.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489513905.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489513905.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489534721.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489534721.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489555619.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489555619.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489576544.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489576544.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489597448.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,353.44,1.0472
1744880489597448.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489618279.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489618279.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489639320.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489639320.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489660354.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489660354.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489686105.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489686105.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489715537.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489715537.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489736032.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489736032.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.98,1.0472
1744880489756839.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489756839.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489777961.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489777961.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489798639.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489798639.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489819480.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489819480.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489840143.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489840143.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489860958.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489860958.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489881819.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489881819.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489902466.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489902466.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489923417.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489923417.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489944303.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489944303.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489965261.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489965261.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880489986566.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880489986566.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490007410.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880490007410.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490028394.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880490028394.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490049214.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880490049214.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490070058.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880490070058.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490090975.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,351.697,1.0472
1744880490090975.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490116105.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490116105.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490156661.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490156661.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490177160.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490177160.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490198447.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490198447.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490218987.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490218987.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,354.323,1.0472
1744880490239918.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
1744880490239918.0,-1320.97,-2440.41,0.603288,1109.99,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,350.64,1.0472
1744880490260997.0,-1320.97,-2440.41,0.603288,2079.84,102.0,0.0,453.676,-1355.8,0.160048,3.0,0.0,0.0,907.988,-2711.47,0.640226,-1.0,350.979,1.0472
