time,platformId,x,y,z,psi,target_x,target_y,target_z,target_psi,nextPoint_x,nextPoint_y,nextPoint_z,nextPoint_psi,ref0_x,ref0_y,ref0_z,ref0_psi,ref1_x,ref1_y,ref1_z,ref1_psi,ref2_x,ref2_y,ref2_z,ref2_psi,ref3_x,ref3_y,ref3_z,ref3_psi,ref4_x,ref4_y,ref4_z,ref4_psi,ref5_x,ref5_y,ref5_z,ref5_psi,ref6_x,ref6_y,ref6_z,ref6_psi,ref7_x,ref7_y,ref7_z,ref7_psi,ref8_x,ref8_y,ref8_z,ref8_psi,ref9_x,ref9_y,ref9_z,ref9_psi
1744880488793257.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488813853.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488834682.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488855273.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488875910.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488897569.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488918293.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488938818.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488959679.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880488980382.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489001443.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489022181.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489043158.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489063950.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489084513.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489105600.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489126068.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489146920.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489167685.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489188391.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489209126.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489229908.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489250596.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489271316.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
1744880489292438.0,102.0,453.676,-1355.8,0.160048,0.0,907.988,-2711.47,0.640226,5.03552,907.988,-2711.47,0.640226,5.03552,707.878,-2114.34,0.640226,5.03575,726.943,-2171.23,0.640226,5.03575,746.008,-2228.12,0.640226,5.03575,765.073,-2285.01,0.640226,5.03575,784.139,-2341.91,0.640226,5.03575,803.204,-2398.8,0.640226,5.03575,822.269,-2455.69,0.640226,5.03575,841.334,-2512.58,0.640226,5.03575,860.399,-2569.47,0.640226,5.03575,879.464,-2626.36,0.640226,5.03575
