time,x_state,y_state,z_state,psi_state,mpc_cmd_psi,mpc_cmd_omega,mpc_cmd_vel
1744878807578605.0,469.348,-1370.14,0.164244,6.05487,6.02869,-0.0261761,60.0
1744878807599430.0,469.348,-1370.14,0.164244,6.05487,5.93146,-0.123406,60.0
1744878807620397.0,471.466,-1372.19,0.16484,6.02869,5.91728,-0.111408,60.0
1744878807640895.0,471.466,-1372.19,0.16484,6.02869,5.87885,-0.149839,60.0
1744878807661339.0,473.583,-1374.23,0.165437,5.91728,6.04729,0.130007,60.0
1744878807682006.0,473.583,-1374.23,0.165437,5.91728,5.89092,-0.0263653,60.0
1744878807703920.0,476.125,-1376.28,0.166068,6.04729,5.92258,-0.124709,60.0
1744878807724656.0,476.125,-1376.28,0.166068,6.04729,6.10007,0.0527767,60.0
1744878807745762.0,476.125,-1376.28,0.166068,6.04729,6.0681,0.0208106,60.0
1744878807766936.0,478.243,-1378.33,0.166668,6.10007,6.18809,0.0880244,60.0
1744878807786993.0,478.243,-1378.33,0.166668,6.10007,5.99317,-0.1069,60.0
1744878807807501.0,480.36,-1379.69,0.167122,6.18809,6.09441,-0.0936765,60.0
1744878807827933.0,480.36,-1379.69,0.167122,6.18809,6.24661,0.0585185,60.0
1744878807848537.0,480.36,-1379.69,0.167122,6.18809,6.08638,-0.101711,60.0
1744878807869470.0,482.902,-1381.74,0.167757,6.24661,0.0224975,0.0590734,60.0
1744878807890163.0,482.902,-1381.74,0.167757,6.24661,6.08838,-0.158233,60.0
1744878807911488.0,485.019,-1383.79,0.168362,0.0224975,0.0406603,0.0181628,60.0
1744878807932336.0,485.019,-1383.79,0.168362,0.0224975,0.0422578,0.0197603,60.0
1744878807953039.0,485.019,-1383.79,0.168362,0.0224975,6.20023,-0.105456,60.0
1744878807973827.0,487.561,-1385.84,0.169,0.0422578,6.1885,-0.136939,60.0
1744878807994587.0,487.561,-1385.84,0.169,0.0422578,0.200278,0.15802,60.0
1744878808015731.0,490.102,-1387.2,0.169491,6.1885,6.07068,-0.117828,60.0
1744878808036030.0,490.102,-1387.2,0.169491,6.1885,6.0451,-0.143404,60.0
1744878808057010.0,490.102,-1387.2,0.169491,6.1885,6.23043,0.0419247,60.0
1744878808077603.0,492.22,-1389.25,0.1701,6.0451,6.0065,-0.0386008,60.0
1744878808098390.0,492.22,-1389.25,0.1701,6.0451,6.02368,-0.0214154,60.0
1744878808118827.0,494.761,-1391.3,0.170743,6.0065,5.90586,-0.100641,60.0
1744878808139445.0,494.761,-1391.3,0.170743,6.0065,5.8482,-0.158298,60.0
1744878808160362.0,497.302,-1392.66,0.171238,5.90586,5.76162,-0.144234,60.0
1744878808180990.0,497.302,-1392.66,0.171238,5.90586,5.83734,-0.0685187,60.0
1744878808202783.0,497.302,-1392.66,0.171238,5.90586,5.83327,-0.0725853,60.0
1744878808223622.0,499.42,-1394.71,0.171851,5.83734,5.73846,-0.098877,60.0
1744878808244624.0,499.42,-1394.71,0.171851,5.83734,5.88966,0.052325,60.0
1744878808265570.0,501.961,-1396.08,0.172349,5.73846,5.72966,-0.00880677,60.0
1744878808286124.0,501.961,-1396.08,0.172349,5.73846,5.72779,-0.0106674,60.0
1744878808306881.0,501.961,-1396.08,0.172349,5.73846,5.72265,-0.015808,60.0
1744878808327589.0,504.503,-1398.12,0.172998,5.72779,5.58736,-0.14043,60.0
1744878808348232.0,504.503,-1398.12,0.172998,5.72779,5.64622,-0.081574,60.0
1744878808369018.0,507.044,-1399.49,0.173499,5.58736,5.44425,-0.143111,60.0
1744878808389784.0,507.044,-1399.49,0.173499,5.58736,5.50291,-0.0844559,60.0
1744878808410598.0,507.044,-1399.49,0.173499,5.58736,5.65611,0.0687439,60.0
1744878808431346.0,509.585,-1401.54,0.174151,5.50291,5.34401,-0.158903,60.0
1744878808452149.0,509.585,-1401.54,0.174151,5.50291,5.35708,-0.145828,60.0
1744878808472800.0,511.703,-1403.58,0.17477,5.34401,5.38052,0.0365179,60.0
1744878808493449.0,511.703,-1403.58,0.17477,5.34401,5.40726,0.0632498,60.0
1744878808514297.0,514.244,-1404.95,0.175275,5.38052,5.37934,-0.00118605,60.0
1744878808535067.0,514.244,-1404.95,0.175275,5.38052,5.21993,-0.160591,60.0
1744878808555794.0,514.244,-1404.95,0.175275,5.38052,5.46437,0.0838509,60.0
1744878808576295.0,516.786,-1407.0,0.175932,5.21993,5.17168,-0.0482481,60.0
1744878808596966.0,516.786,-1407.0,0.175932,5.21993,5.2244,0.00446884,60.0
1744878808617618.0,518.903,-1409.04,0.176556,5.17168,5.20225,0.0305615,60.0
1744878808637881.0,518.903,-1409.04,0.176556,5.17168,5.03163,-0.140058,60.0
1744878808658999.0,518.903,-1409.04,0.176556,5.17168,5.26811,0.0964289,60.0
1744878808679077.0,521.445,-1410.41,0.177065,5.03163,5.01767,-0.0139572,60.0
1744878808700070.0,521.445,-1410.41,0.177065,5.03163,4.98942,-0.0422026,60.0
1744878808720407.0,523.563,-1412.46,0.177691,5.01767,5.12488,0.107211,60.0
1744878808740900.0,523.563,-1412.46,0.177691,5.01767,4.97853,-0.0391442,60.0
1744878808762121.0,523.563,-1412.46,0.177691,5.01767,5.11837,0.100698,60.0
1744878808782755.0,526.104,-1414.5,0.178354,4.97853,5.12595,0.147426,60.0
1744878808803336.0,526.104,-1414.5,0.178354,4.97853,4.96065,-0.01788,60.0
1744878808824088.0,528.222,-1416.55,0.178983,5.12595,5.21682,0.0908695,60.0
1744878808844628.0,528.222,-1416.55,0.178983,5.12595,5.02179,-0.104162,60.0
1744878808865214.0,528.222,-1416.55,0.178983,5.12595,5.1139,-0.012054,60.0
1744878808885923.0,530.763,-1417.92,0.179497,5.02179,4.95438,-0.067412,60.0
1744878808906524.0,530.763,-1417.92,0.179497,5.02179,4.94419,-0.077597,60.0
1744878808927165.0,532.881,-1419.96,0.180129,4.95438,4.98614,0.0317596,60.0
1744878808947851.0,532.881,-1419.96,0.180129,4.95438,4.83824,-0.116139,60.0
1744878808968740.0,534.999,-1422.01,0.180762,4.98614,4.89451,-0.0916214,60.0
1744878808989774.0,534.999,-1422.01,0.180762,4.98614,4.83752,-0.148614,60.0
1744878809010293.0,534.999,-1422.01,0.180762,4.98614,4.90599,-0.080145,60.0
1744878809031172.0,537.54,-1424.06,0.181433,4.83752,4.8861,0.0485821,60.0
1744878809052219.0,537.54,-1424.06,0.181433,4.83752,4.74152,-0.0960034,60.0
1744878809072973.0,539.658,-1426.11,0.182069,4.8861,4.96286,0.0767548,60.0
1744878809094449.0,539.658,-1426.11,0.182069,4.8861,4.81766,-0.0684453,60.0
1744878809114993.0,539.658,-1426.11,0.182069,4.8861,4.92378,0.0376774,60.0
1744878809135567.0,541.776,-1428.15,0.182706,4.81766,4.89484,0.0771825,60.0
1744878809156219.0,541.776,-1428.15,0.182706,4.81766,4.79604,-0.0216239,60.0
1744878809177294.0,544.317,-1430.2,0.183381,4.89484,5.04364,0.148796,60.0
1744878809198324.0,544.317,-1430.2,0.183381,4.89484,4.91701,0.022167,60.0
1744878809218543.0,544.317,-1430.2,0.183381,4.89484,4.76426,-0.130578,60.0
1744878809240828.0,546.435,-1432.25,0.184022,4.91701,4.95385,0.0368442,60.0
1744878809261972.0,546.435,-1432.25,0.184022,4.91701,4.84621,-0.0707994,60.0
1744878809282699.0,548.553,-1434.3,0.184663,4.95385,4.90287,-0.0509858,60.0
1744878809303621.0,548.553,-1434.3,0.184663,4.95385,5.02557,0.0717188,60.0
1744878809324264.0,550.67,-1436.35,0.185307,4.90287,5.04877,0.145901,60.0
1744878809346223.0,550.67,-1436.35,0.185307,4.90287,4.75361,-0.149261,60.0
1744878809366915.0,550.67,-1436.35,0.185307,4.90287,4.9197,0.0168342,60.0
1744878809387942.0,552.788,-1438.39,0.185951,4.75361,4.59898,-0.154623,60.0
1744878809408984.0,552.788,-1438.39,0.185951,4.75361,4.78101,0.0274078,60.0
1744878809429414.0,554.906,-1440.44,0.186597,4.59898,4.71167,0.112684,60.0
1744878809451694.0,554.906,-1440.44,0.186597,4.59898,4.62649,0.0275079,60.0
1744878809472404.0,554.906,-1440.44,0.186597,4.59898,4.75386,0.154872,60.0
1744878809493189.0,557.024,-1442.49,0.187244,4.62649,4.57079,-0.0557002,60.0
1744878809513830.0,557.024,-1442.49,0.187244,4.62649,4.67349,0.0469936,60.0
1744878809534507.0,559.142,-1444.54,0.187892,4.57079,4.67481,0.104018,60.0
1744878809556367.0,559.142,-1444.54,0.187892,4.57079,4.65791,0.0871203,60.0
1744878809577383.0,561.26,-1447.27,0.188697,4.67481,4.73411,0.0593039,60.0
1744878809597921.0,561.26,-1447.27,0.188697,4.67481,4.72773,0.0529218,60.0
1744878809618925.0,561.26,-1447.27,0.188697,4.67481,4.61488,-0.0599293,60.0
1744878809639669.0,563.378,-1449.31,0.189348,4.72773,4.65013,-0.077606,60.0
1744878809661229.0,563.378,-1449.31,0.189348,4.72773,4.71947,-0.0082642,60.0
1744878809681696.0,565.072,-1451.36,0.189963,4.65013,4.62441,-0.0257145,60.0
1744878809702963.0,565.072,-1451.36,0.189963,4.65013,4.69922,0.0490983,60.0
1744878809723748.0,565.072,-1451.36,0.189963,4.65013,4.62894,-0.0211838,60.0
1744878809744299.0,567.19,-1453.41,0.190618,4.69922,4.81274,0.113516,60.0
1744878809765616.0,567.19,-1453.41,0.190618,4.69922,4.82588,0.12666,60.0
1744878809786570.0,569.308,-1456.14,0.191428,4.81274,4.80461,-0.00812745,60.0
1744878809807774.0,569.308,-1456.14,0.191428,4.81274,4.90062,0.0878792,60.0
1744878809828571.0,571.002,-1458.19,0.192047,4.90062,4.74272,-0.157898,60.0
1744878809849318.0,571.002,-1458.19,0.192047,4.90062,4.83399,-0.0666311,60.0
1744878809870022.0,571.002,-1458.19,0.192047,4.90062,5.0024,0.101782,60.0
1744878809890742.0,573.12,-1460.24,0.192706,4.83399,4.87411,0.0401229,60.0
1744878809911555.0,573.12,-1460.24,0.192706,4.83399,4.75929,-0.0746925,60.0
1744878809932189.0,575.238,-1462.97,0.193521,4.87411,4.89424,0.0201304,60.0
1744878809952772.0,575.238,-1462.97,0.193521,4.87411,4.84338,-0.0307269,60.0
1744878809973428.0,575.238,-1462.97,0.193521,4.87411,4.8212,-0.052913,60.0
1744878809994141.0,576.932,-1465.01,0.194144,4.84338,4.91157,0.0681913,60.0
1744878810015694.0,576.932,-1465.01,0.194144,4.84338,4.84566,0.0022758,60.0
1744878810036466.0,579.05,-1467.06,0.194807,4.91157,4.81022,-0.101351,60.0
1744878810057399.0,579.05,-1467.06,0.194807,4.91157,4.93028,0.0187019,60.0
1744878810078395.0,579.05,-1467.06,0.194807,4.91157,4.85247,-0.059109,60.0
1744878810099208.0,580.745,-1469.79,0.195589,4.93028,4.93147,0.00119025,60.0
1744878810120038.0,580.745,-1469.79,0.195589,4.93028,4.86093,-0.0693477,60.0
1744878810140555.0,582.439,-1471.84,0.196215,4.93147,4.82859,-0.102876,60.0
1744878810161470.0,582.439,-1471.84,0.196215,4.93147,4.95326,0.0217979,60.0
1744878810182011.0,584.557,-1474.57,0.197039,4.82859,4.68086,-0.14773,60.0
1744878810202650.0,584.557,-1474.57,0.197039,4.82859,4.82169,-0.00690018,60.0
1744878810223530.0,584.557,-1474.57,0.197039,4.82859,4.71037,-0.118224,60.0
1744878810244185.0,586.251,-1476.62,0.197668,4.82169,4.9654,0.14371,60.0
1744878810265535.0,586.251,-1476.62,0.197668,4.82169,4.93258,0.110891,60.0
1744878810286594.0,587.946,-1479.35,0.198456,4.9654,4.87632,-0.0890816,60.0
1744878810307458.0,587.946,-1479.35,0.198456,4.9654,4.84548,-0.11992,60.0
1744878810328579.0,587.946,-1479.35,0.198456,4.9654,5.10367,0.138266,60.0
1744878810349399.0,590.063,-1481.4,0.199126,4.84548,4.99525,0.149767,60.0
1744878810370536.0,590.063,-1481.4,0.199126,4.84548,4.79952,-0.0459624,60.0
1744878810391417.0,591.758,-1484.13,0.199918,4.99525,5.11407,0.118818,60.0
1744878810412605.0,591.758,-1484.13,0.199918,4.99525,5.01278,0.0175315,60.0
1744878810433729.0,591.758,-1484.13,0.199918,4.99525,5.12971,0.134462,60.0
1744878810454516.0,593.452,-1486.17,0.200552,5.01278,5.07084,0.0580617,60.0
1744878810475368.0,593.452,-1486.17,0.200552,5.01278,4.87575,-0.137031,60.0
1744878810495676.0,595.147,-1488.9,0.201346,5.07084,5.02766,-0.0431799,60.0
1744878810516453.0,595.147,-1488.9,0.201346,5.07084,5.20473,0.133888,60.0
1744878810537548.0,596.841,-1491.63,0.202141,5.02766,5.15174,0.124082,60.0
1744878810558311.0,596.841,-1491.63,0.202141,5.02766,5.05342,0.0257591,60.0
1744878810579321.0,596.841,-1491.63,0.202141,5.02766,5.11918,0.0915158,60.0
1744878810600235.0,598.536,-1493.68,0.202779,5.05342,4.95492,-0.0984996,60.0
1744878810621025.0,598.536,-1493.68,0.202779,5.05342,5.05135,-0.0020687,60.0
1744878810641888.0,600.23,-1496.41,0.203578,4.95492,5.00121,0.0462863,60.0
1744878810662767.0,600.23,-1496.41,0.203578,4.95492,4.99507,0.0401512,60.0
1744878810683659.0,600.23,-1496.41,0.203578,4.95492,4.88839,-0.0665287,60.0
1744878810704686.0,601.925,-1499.14,0.204378,4.99507,4.9072,-0.0878726,60.0
1744878810725638.0,601.925,-1499.14,0.204378,4.99507,4.97034,-0.0247365,60.0
1744878810746527.0,603.619,-1501.19,0.205019,4.9072,4.86027,-0.0469304,60.0
1744878810767482.0,603.619,-1501.19,0.205019,4.9072,5.03525,0.128055,60.0
1744878810788142.0,603.619,-1501.19,0.205019,4.9072,4.91771,0.0105118,60.0
1744878810808826.0,604.89,-1503.92,0.205782,5.03525,4.93814,-0.0971147,60.0
1744878810829652.0,604.89,-1503.92,0.205782,5.03525,4.94871,-0.0865418,60.0
1744878810850272.0,606.584,-1506.65,0.206587,4.93814,5.03645,0.0983096,60.0
1744878810871222.0,606.584,-1506.65,0.206587,4.93814,5.01626,0.0781177,60.0
1744878810892063.0,608.279,-1508.7,0.207232,5.03645,5.10242,0.0659679,60.0
1744878810912892.0,608.279,-1508.7,0.207232,5.03645,4.91504,-0.121413,60.0
1744878810933755.0,608.279,-1508.7,0.207232,5.03645,5.08594,0.0494881,60.0
1744878810954506.0,609.55,-1511.43,0.207999,4.91504,5.0676,0.152566,60.0
1744878810975392.0,609.55,-1511.43,0.207999,4.91504,5.02842,0.11338,60.0
1744878810996277.0,611.244,-1514.16,0.208808,5.0676,4.9879,-0.0796973,60.0
1744878811017260.0,611.244,-1514.16,0.208808,5.0676,4.99462,-0.0729857,60.0
1744878811038007.0,611.244,-1514.16,0.208808,5.0676,5.06072,-0.00687881,60.0
1744878811058388.0,612.515,-1516.89,0.209578,4.99462,4.84297,-0.151648,60.0
1744878811079242.0,612.515,-1516.89,0.209578,4.99462,5.04481,0.0501945,60.0
1744878811100489.0,614.21,-1519.62,0.210391,4.84297,4.93301,0.0900447,60.0
1744878811120981.0,614.21,-1519.62,0.210391,4.84297,4.94336,0.100389,60.0
1744878811141425.0,614.21,-1519.62,0.210391,4.84297,4.78489,-0.0580822,60.0
1744878811162121.0,615.481,-1522.35,0.211163,4.94336,4.86399,-0.0793642,60.0
1744878811182694.0,615.481,-1522.35,0.211163,4.94336,4.84728,-0.0960771,60.0
1744878811203546.0,617.175,-1524.4,0.211816,4.86399,4.91859,0.0545961,60.0
1744878811224138.0,617.175,-1524.4,0.211816,4.86399,4.8094,-0.0545896,60.0
1744878811244926.0,618.446,-1527.13,0.212592,4.91859,4.96996,0.0513757,60.0
1744878811265866.0,618.446,-1527.13,0.212592,4.91859,4.86658,-0.0520111,60.0
1744878811286528.0,618.446,-1527.13,0.212592,4.91859,4.95712,0.0385361,60.0
1744878811307189.0,619.717,-1529.86,0.213369,4.86658,4.79073,-0.0758429,60.0
1744878811327967.0,619.717,-1529.86,0.213369,4.86658,5.00898,0.142399,60.0
1744878811348639.0,621.411,-1532.59,0.214188,4.79073,4.89119,0.100459,60.0
1744878811369342.0,621.411,-1532.59,0.214188,4.79073,4.84727,0.0565383,60.0
1744878811390143.0,621.411,-1532.59,0.214188,4.79073,4.87168,0.0809446,60.0
1744878811410752.0,622.682,-1535.32,0.214968,4.84727,5.00558,0.158307,60.0
1744878811431128.0,622.682,-1535.32,0.214968,4.84727,4.92712,0.0798434,60.0
1744878811451838.0,623.953,-1538.05,0.21575,5.00558,4.95107,-0.0545077,60.0
1744878811472293.0,623.953,-1538.05,0.21575,5.00558,5.01757,0.0119886,60.0
1744878811492956.0,623.953,-1538.05,0.21575,5.00558,4.97954,-0.0260373,60.0
1744878811513580.0,625.224,-1540.78,0.216532,5.01757,4.9399,-0.0776667,60.0
1744878811534213.0,625.224,-1540.78,0.216532,5.01757,4.99573,-0.0218426,60.0
1744878811554881.0,626.495,-1543.51,0.217316,4.9399,4.90782,-0.0320838,60.0
1744878811575657.0,626.495,-1543.51,0.217316,4.9399,5.06602,0.126121,60.0
1744878811596498.0,626.495,-1543.51,0.217316,4.9399,5.03966,0.0997569,60.0
1744878811617141.0,627.766,-1546.24,0.218102,5.06602,4.97151,-0.0945173,60.0
1744878811637902.0,627.766,-1546.24,0.218102,5.06602,5.11619,0.0501657,60.0
1744878811658673.0,629.037,-1548.97,0.218889,4.97151,4.84291,-0.128598,60.0
1744878811679296.0,629.037,-1548.97,0.218889,4.97151,4.98469,0.0131827,60.0
1744878811699890.0,629.037,-1548.97,0.218889,4.97151,4.91362,-0.0578817,60.0
1744878811720459.0,630.308,-1551.7,0.219677,4.98469,4.98035,-0.00433714,60.0
1744878811741060.0,630.308,-1551.7,0.219677,4.98469,4.85411,-0.130578,60.0
1744878811762455.0,631.579,-1554.43,0.220467,4.98035,4.94994,-0.0304067,60.0
1744878811782764.0,631.579,-1554.43,0.220467,4.98035,4.94686,-0.0334892,60.0
1744878811803438.0,632.427,-1557.16,0.221217,4.94994,4.99361,0.0436675,60.0
1744878811824177.0,632.427,-1557.16,0.221217,4.94994,4.96169,0.0117507,60.0
1744878811844799.0,632.427,-1557.16,0.221217,4.94994,5.01667,0.0667221,60.0
1744878811865290.0,633.698,-1559.89,0.222009,4.96169,4.99276,0.0310612,60.0
1744878811885985.0,633.698,-1559.89,0.222009,4.96169,4.99775,0.0360502,60.0
1744878811906553.0,634.969,-1562.63,0.222803,4.99276,4.95247,-0.0402826,60.0
1744878811926978.0,634.969,-1562.63,0.222803,4.99276,5.05538,0.0626246,60.0
